編號,縣市別,診所名稱,順天堂,莊松榮,立康(康福顆粒),勝昌,勸奉堂,華佗,天一,漢聖,天明,科達,富田,仙豐,更新時間,公費清冠一號,自費清冠一號,星期日特約門診,診療長新冠症狀,是否提供公費,電話,地址,,,,,,,,,,,
1336,高雄市,國源堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2372627,高雄市三民區建國二路170、172號,,,,,,,,,,,
1337,高雄市,林吉原中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3434453,高雄市三民區明仁路18號1、2樓,,,,,,,,,,,
1338,高雄市,鼻安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3159199,高雄市三民區民族一路7號1樓,,,,,,,,,,,
1339,高雄市,鼎金中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3987788,高雄市三民區大豐二路160號1樓,,,,,,,,,,,
1340,高雄市,劉如鎮中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3971395,高雄市三民區康德街50號,,,,,,,,,,,
1341,高雄市,濟世中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3965488,高雄市三民區覺民路39號,,,,,,,,,,,
1342,高雄市,澄清中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3808801,高雄市三民區澄平街218號,,,,,,,,,,,
1343,高雄市,育森中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3109977,高雄市三民區鼎中路213號,,,,,,,,,,,
1344,高雄市,佳德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2357677,高雄市新興區復興一路97號,,,,,,,,,,,
1345,高雄市,詠豐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2850478,高雄市新興區自立一路24號,,,,,,,,,,,
1346,高雄市,大德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2362096,高雄市新興區六合一路96巷6號1樓,,,,,,,,,,,
1347,高雄市,永康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2358619、933319019,高雄市新興區復興一路119號,,,,,,,,,,,
1348,高雄市,再生好中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2857258,高雄市新興區自立一路34號,,,,,,,,,,,
1349,高雄市,慶元內科中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7237171,高雄市苓雅區大順三路274號,,,,,,,,,,,
1350,高雄市,獅甲中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3332093,高雄市苓雅區三多三路214之10號,,,,,,,,,,,
1351,高雄市,素琴中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3392752,高雄市苓雅區學源街9號,,,,,,,,,,,
1352,高雄市,健原中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3393002,高雄市苓雅區忠孝二路8號,,,,,,,,,,,
1353,高雄市,立群中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7253524,高雄市苓雅區五權街248號,,,,,,,,,,,
1354,高雄市,大歡中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7163883,高雄市苓雅區四維一路280號,,,,,,,,,,,
1355,高雄市,有德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7117780,高雄市苓雅區建國一路89號,,,,,,,,,,,
1356,高雄市,博愛中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7263131,高雄市苓雅區建國一路147號,,,,,,,,,,,
1357,高雄市,蔡志君中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3383128,高雄市苓雅區林森二路11之2號,,,,,,,,,,,
1358,高雄市,奇詮中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7514526,高雄市苓雅區福德三路220號,,,,,,,,,,,
1359,高雄市,成功濟世中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2691722,高雄市苓雅區青年二路149號,,,,,,,,,,,
1360,高雄市,宏安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8110868,高雄市前鎮區鎮興路101號,,,,,,,,,,,
1361,高雄市,全慶中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7156356,高雄市前鎮區瑞隆路548號1、2樓,,,,,,,,,,,
1362,高雄市,正心中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8213688,高雄市前鎮區忠誠路217、219號,,,,,,,,,,,
1363,高雄市,大盛中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7271537,高雄市前鎮區永豐路216號,,,,,,,,,,,
1364,高雄市,安慶中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8413893,高雄市前鎮區凱旋四路338號,,,,,,,,,,,
1365,高雄市,醫心館中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5371915,高雄市前鎮區一心一路370號,,,,,,,,,,,
1366,高雄市,德生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8138822,高雄市前鎮區中平路278號1樓,,,,,,,,,,,
1367,高雄市,濟仁中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7274923,高雄市前鎮區瑞福路141號,,,,,,,,,,,
1368,高雄市,民權中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3310722,高雄市前鎮區民權二路416號1樓,,,,,,,,,,,
1369,高雄市,陳建霖中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3388899,高雄市前鎮區三多三路143號,,,,,,,,,,,
1370,高雄市,慈惠中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5713336,高雄市旗津區中州巷40號,,,,,,,,,,,
1371,高雄市,鳳中中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8062207,高雄市小港區二苓路222號,,,,,,,,,,,
1372,高雄市,盧家中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7685311,高雄市鳳山區鳳南路167號1樓,,,,,,,,,,,
1373,高雄市,鳳山濟世中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7195899,高雄市鳳山區中山東路72號,,,,,,,,,,,
1374,高雄市,仁一中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7807888,高雄市鳳山區文德街31號1樓,,,,,,,,,,,
1375,高雄市,新恩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8115688,高雄市鳳山區鎮南街70號,,,,,,,,,,,
1376,高雄市,湞宸中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7223711,高雄市鳳山區瑞隆東路256號1樓,,,,,,,,,,,
1377,高雄市,文龍中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7336985,高雄市鳳山區文龍東路160號,,,,,,,,,,,
1378,高雄市,鳳城中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7030033,高雄市鳳山區勝利路53號,,,,,,,,,,,
1379,高雄市,禾豐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7407408,高雄市鳳山區鳳松路300號,,,,,,,,,,,
1380,高雄市,德佐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7313123,高雄市鳳山區文龍東路276號,,,,,,,,,,,
1381,高雄市,惠仁堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6621633,高雄市旗山區復新街11號,,,,,,,,,,,
1382,高雄市,仁美中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3759960,高雄市仁武區中正路138號,,,,,,,,,,,
1383,高雄市,乙茆中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3719266,高雄市仁武區仁和街12號1樓,,,,,,,,,,,
1384,高雄市,一心堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6113600,高雄市橋頭區橋頭里新興路23號,,,,,,,,,,,
1385,高雄市,佳原中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6905555,高雄市茄萣區仁愛路二段86號,,,,,,,,,,,
1386,高雄市,保安堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6103565,高雄市梓官區梓官路城隍巷22號,,,,,,,,,,,
1387,高雄市,甘恩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6104808,高雄市梓官區中正路100號,,,,,,,,,,,
1388,高雄市,元生華榮中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5866888,高雄市鼓山區華榮路214號,,,,,,,,,,,
1389,高雄市,華藏中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5310679,高雄市鼓山區九如四路758號,,,,,,,,,,,
1390,高雄市,福得中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5538975,高雄市鼓山區明華路333號,,,,,,,,,,,
1391,高雄市,詠心中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5555158,高雄市鼓山區華榮路291、293號1樓,,,,,,,,,,,
1392,高雄市,裕順中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5868670,高雄市鼓山區美術東二路106號,,,,,,,,,,,
1393,高雄市,慈恩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5887900,高雄市鼓山區九如四路1470號,,,,,,,,,,,
1394,高雄市,保生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3418852,高雄市左營區自由四路147號1樓,,,,,,,,,,,
1395,高雄市,昶陞中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3435313,高雄市左營區孟子路419號1樓,,,,,,,,,,,
1396,高雄市,爵安堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3591885,高雄市左營區立大路133號,,,,,,,,,,,
1397,高雄市,青松堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3593827,高雄市左營區華夏路765號,,,,,,,,,,,
1398,高雄市,宏福中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3509558,高雄市左營區自由四路1、3號1、2樓,,,,,,,,,,,
1399,高雄市,榮景中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3452502,高雄市左營區榮成一街17號,,,,,,,,,,,
1400,高雄市,高鐵中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3488282,高雄市左營區華夏路1108號,,,,,,,,,,,
1401,高雄市,元真中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5567166,高雄市左營區光興街235號,,,,,,,,,,,
1402,高雄市,德滿堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3102272,高雄市左營區重愛路356號1樓,,,,,,,,,,,
1403,高雄市,謝育霖中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5509776,高雄市左營區至聖路171號,,,,,,,,,,,
1404,高雄市,六必居中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3482678,高雄市左營區文學路255、257號1樓,,,,,,,,,,,
1405,高雄市,正大左營中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5562682,高雄市左營區富國路41號1、2樓,,,,,,,,,,,
1406,高雄市,嘉安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3491118,高雄市左營區新庄仔路237之1號1樓,,,,,,,,,,,
1407,高雄市,韻心中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3623888,高雄市左營區軍校路610號,,,,,,,,,,,
1408,高雄市,醫晟中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3879369,高雄市左營區裕誠路266號,,,,,,,,,,,
1409,高雄市,天蘊中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3451688,高雄市左營區文自路226號1樓,,,,,,,,,,,
1410,高雄市,仁德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3515639,高雄市楠梓區建楠路182號,,,,,,,,,,,
1411,高雄市,鼎泰堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3593147,高雄市三民區河堤路490號,,,,,,,,,,,
1412,高雄市,蕙林中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3802379,高雄市三民區寶興路38號,,,,,,,,,,,
1413,高雄市,聖和中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2862121,高雄市三民區建國三路367號1、2樓,,,,,,,,,,,
1414,高雄市,三民承德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3873574,高雄市三民區大豐二路288號1樓,,,,,,,,,,,
1415,高雄市,漢芳中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3971818,高雄市三民區建工路481號,,,,,,,,,,,
1416,高雄市,鴻生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3818696,高雄市三民區義德路85號,,,,,,,,,,,
1417,高雄市,衫宥中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3898877,高雄市三民區建工路393號1、2樓,,,,,,,,,,,
1418,高雄市,亨木中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7251776,高雄市三民區山東街94號,,,,,,,,,,,
1419,高雄市,宥程中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3929595,高雄市三民區興隆街6號1、2樓,,,,,,,,,,,
1420,高雄市,鉑氏美中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3223480,高雄市三民區十全一路215號1樓,,,,,,,,,,,
1421,高雄市,五福中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2816800,高雄市新興區五福二路35號1樓,,,,,,,,,,,
1422,高雄市,永森中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2361636,高雄市新興區中山一路276號,,,,,,,,,,,
1423,高雄市,天恩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2237778,高雄市新興區青年一路138號,,,,,,,,,,,
1424,高雄市,福悅中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2367567,高雄市新興區七賢一路398號,,,,,,,,,,,
1425,高雄市,凱璿中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2516699,高雄市新興區民生一路330號,,,,,,,,,,,
1426,高雄市,民馨中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2239481,高雄市新興區中正三路5號,,,,,,,,,,,
1427,高雄市,合佗中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2255820,高雄市新興區六合路85號,,,,,,,,,,,
1428,高雄市,國醫堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2816867,高雄市新興區青年一路452、454號1樓,,,,,,,,,,,
1429,高雄市,仁馨中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7151533,高雄市苓雅區英明路118之1、120號1樓,,,,,,,,,,,
1430,高雄市,太壹中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5370772,高雄市苓雅區興中一路46號,,,,,,,,,,,
1431,高雄市,正義中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7494646,高雄市苓雅區正義路149號,,,,,,,,,,,
1432,高雄市,博安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7227123,高雄市苓雅區福德二路12號,,,,,,,,,,,
1433,高雄市,家康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7716696,高雄市苓雅區福安路15號1樓,,,,,,,,,,,
1434,高雄市,杉合中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2261858,高雄市苓雅區中正二路20號,,,,,,,,,,,
1435,高雄市,大成中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7227258,高雄市苓雅區正言路76號,,,,,,,,,,,
1436,高雄市,高雄漢唐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3340089,高雄市苓雅區中山二路410號8樓,,,,,,,,,,,
1437,高雄市,默默中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7229150,高雄市苓雅區三多二路157號,,,,,,,,,,,
1438,高雄市,崇心中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5371777,高雄市苓雅區林森二路142號1、2樓,,,,,,,,,,,
1439,高雄市,金湛中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7223638,高雄市前鎮區黃埔街28號,,,,,,,,,,,
1440,高雄市,福祐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3341134,高雄市前鎮區二聖二路301號,,,,,,,,,,,
1441,高雄市,心路中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3347086,高雄市前鎮區一心二路86號,,,,,,,,,,,
1442,高雄市,杏安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8060860,高雄市小港區宏平路347號,,,,,,,,,,,
1443,高雄市,牧水中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8036168,高雄市小港區山明路166、168號1樓,,,,,,,,,,,
1444,高雄市,小港濟世中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-8069398,高雄市小港區沿海一路49號,,,,,,,,,,,
1445,高雄市,振德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2235826,高雄市苓雅區同慶路96號,,,,,,,,,,,
1446,高雄市,宏霖中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,(07) 3860311,高雄市三民區陽明路72號,,,,,,,,,,,
1447,高雄市,普笙中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,(07) 7135758,高雄市苓雅區廣州一街121號1樓,,,,,,,,,,,
1448,高雄市,康喬中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,(07) 3657189,高雄市楠梓區德民路999之7號,,,,,,,,,,,
1449,高雄市,一麟中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6627516,高雄市旗山區延平一路145號,,,,,,,,,,,
1450,高雄市,國軍高雄總醫院左營分院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5817121,高雄市左營區軍校路553號,,,,,,,,,,,
1451,高雄市,心保泰中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7686988,高雄市鳳山區保泰路150號,,,,,,,,,,,
1452,高雄市,進祥中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5523206,高雄市左營區華夏路213號,,,,,,,,,,,
1453,高雄市,祐祥中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-3657888,高雄市楠梓區右昌街718號1樓,,,,,,,,,,,
1454,高雄市,鴻仁中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6124599,高雄市橋頭區南溝路180號,,,,,,,,,,,
1455,高雄市,尚揚馬光中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,(07) 7775280,高雄市鳳山區文安街26號,,,,,,,,,,,
1456,高雄市,欣蓮馨中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2231586,高雄市苓雅區和平一路144巷33之3號,,,,,,,,,,,
1457,高雄市,義大醫療財團法人義大癌治療醫院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-6150022分機6112,高雄市燕巢區義大路21號,,,,,,,,,,,
1458,高雄市,五乙中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,(07) 3526051,高雄市楠梓區興楠路17號,,,,,,,,,,,
1459,高雄市,祥霖中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,(07) 3946788,高雄市三民區聯興路125號,,,,,,,,,,,
1460,高雄市,濟民中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-2410822,高雄市新興區中山一路61號,,,,,,,,,,,
1461,高雄市,天煌大豐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7865586,高雄市大寮區鳳林三路506號,,,,,,,,,,,
1462,高雄市,惠勝中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-7888981,高雄市大寮區大寮路889號,,,,,,,,,,,
1463,高雄市,漢源中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,07-5577070,高雄市左營區明誠二路340號1~2樓,,,,,,,,,,,
1464,高雄市,泰安中醫診所內外科中醫所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,0800-568-999,高雄市建國二路158號,,,,,,,,,,,
1465,屏東縣,高點中醫診所,0,10,0,0,0,0,7,7,5,0,0,0,2023-02-09 09:57:02,是,是,,是,是,08-7535735,屏東縣屏東市大武路196號,,,,,,,,,,,
1466,屏東縣,潮州馬光中醫診所,22,50,0,0,0,0,0,0,0,0,0,0,2023-02-09 09:20:31,是,是,,是,是,08-7898808,屏東縣潮州鎮盧山路65號,,,,,,,,,,,
1467,屏東縣,東港馬光中醫診所,25,75,0,0,0,0,0,0,0,0,0,0,2023-02-09 09:17:44,是,是,,是,是,08-8330000,屏東縣東港鎮光復路一段268號,,,,,,,,,,,
1468,屏東縣,馬光中醫診所,100,335,0,0,0,0,0,0,0,0,0,0,2023-02-09 08:31:19,是,是,,是,是,08-7661218,屏東縣屏東市公園路19號,,,,,,,,,,,
1469,屏東縣,康霖中醫診所,0,0,0,0,0,20,20,0,0,0,0,0,2023-02-09 08:23:31,是,是,,是,是,08-7803358,屏東縣潮州鎮府洋北街90號,,,,,,,,,,,
1470,屏東縣,春安堂中醫診所,0,0,0,10,0,17,0,0,0,0,0,0,2023-02-09 08:05:29,是,是,,是,是,08-7885091,屏東縣潮州鎮新生路18號,,,,,,,,,,,
1471,屏東縣,六和堂中醫診所,18,12,0,1,0,0,0,27,36,0,7,0,2023-02-09 07:14:33,是,是,,是,是,08-7215533,屏東縣屏東市廣東路43之3號,,,,,,,,,,,
1472,屏東縣,內埔中醫診所,0,6,0,0,0,10,0,0,0,0,0,0,2023-02-09 11:36:34,是,是,,是,是,08-7797529,屏東縣內埔鄉內田村學人路729號,,,,,,,,,,,
1473,屏東縣,陽明中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-09 10:52:17,是,,,,是,08-7760310,屏東縣萬丹鄉萬壽路二段269號,,,,,,,,,,,
1474,屏東縣,漢堂中醫診所,55,0,0,0,0,0,0,0,0,0,0,0,2023-02-09 10:38:47,是,是,,是,是,08-7669010,屏東縣屏東市廣東路1382之2號,,,,,,,,,,,
1475,屏東縣,淮元中醫診所,28,10,0,0,0,69,48,0,0,0,0,0,2023-02-08 12:41:38,是,是,,是,是,08-7373111,屏東縣屏東市興豐路82號,,,,,,,,,,,
1476,屏東縣,京祺中醫診所,0,0,0,0,8,0,16,0,0,0,0,0,2023-02-08 22:54:22,是,是,,是,是,08-7661113,屏東縣屏東市民族路275之5號,,,,,,,,,,,
1477,屏東縣,昱榮中醫診所,0,0,23.5,0,0,0,0,0,8,0,0,0,2023-02-07 21:00:52,是,是,,是,是,08-7665777,屏東縣屏東市勝利路213號,,,,,,,,,,,
1478,屏東縣,長昇中醫診所,15,0,0,0,0,0,0,0,38,0,0,0,2023-02-07 20:28:22,是,是,,是,是,08-7887651,屏東縣潮州鎮曲江街62號,,,,,,,,,,,
1479,屏東縣,黃光裕中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 22:59:48,是,是,,是,是,08-7533303,屏東縣屏東市華盛街9之1號,,,,,,,,,,,
1480,屏東縣,慶安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-04 09:09:45,是,是,,是,是,08-7368477,屏東縣屏東市自由路420之6號,,,,,,,,,,,
1481,屏東縣,黃耆中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-04 08:46:46,是,是,,是,是,08-8336660,屏東縣東港鎮中正路一段332號,,,,,,,,,,,
